Algorithm,Processors,Size(bytes),Avg_Latency(us)
5,8,16,1.30
5,8,32,1.31
5,8,64,0.98
5,8,128,8.83
5,8,256,5.37
5,8,512,5.65
5,8,1024,5.50
5,8,2048,10.81
5,8,4096,13.61
5,8,8192,23.29
5,8,16384,13.25
5,8,32768,19.59
5,8,65536,34.76
5,8,131072,70.56
5,8,262144,129.94
5,8,524288,280.74
5,8,1048576,494.81
5,16,1,2.66
5,16,2,2.95
5,16,4,3.38
5,16,8,1.55
5,16,16,1.86
5,16,32,1.53
5,16,64,1.61
5,16,128,7.92
5,16,256,12.10
5,16,512,7.24
5,16,1024,9.76
5,16,2048,10.37
5,16,4096,19.34
5,16,8192,21.03
5,16,16384,30.22
5,16,32768,34.05
5,16,65536,59.91
5,16,131072,123.15
5,16,262144,232.63
5,16,524288,457.84
5,16,1048576,947.10
5,32,1,5.37
5,32,2,3.08
5,32,4,2.31
5,32,8,2.07
5,32,16,1.80
5,32,32,2.73
5,32,64,2.99
5,32,128,11.07
5,32,256,12.35
5,32,512,10.63
5,32,1024,13.07
5,32,2048,22.44
5,32,4096,38.59
5,32,8192,35.70
5,32,16384,38.95
5,32,32768,68.29
5,32,65536,132.88
5,32,131072,260.77
5,32,262144,500.75
5,32,524288,940.22
5,32,1048576,1856.34
5,48,1,18.45
5,48,2,9.15
5,48,4,4.19
5,48,8,3.50
5,48,16,4.92
5,48,32,4.98
5,48,64,7.64
5,48,128,12.54
5,48,256,14.70
5,48,512,12.55
5,48,1024,15.24
5,48,2048,21.38
5,48,4096,32.29
5,48,8192,42.93
5,48,16384,56.01
5,48,32768,104.50
5,48,65536,163.40
5,48,131072,336.51
5,48,262144,649.27
5,48,524288,1259.19
5,48,1048576,2591.49
5,64,1,4.31
5,64,2,10.41
5,64,4,2.40
5,64,8,2.26
5,64,16,2.50
5,64,32,2.40
5,64,64,4.96
5,64,128,13.90
5,64,256,16.74
5,64,512,14.74
5,64,1024,18.32
5,64,2048,20.60
5,64,4096,35.13
5,64,8192,43.32
5,64,16384,74.09
5,64,32768,113.09
5,64,65536,214.37
5,64,131072,438.23
5,64,262144,809.45
5,64,524288,1531.88
5,64,1048576,2943.96
5,96,1,82.37
5,96,2,20.29
5,96,4,3.43
5,96,8,3.43
5,96,16,3.81
5,96,32,4.18
5,96,64,4.86
5,96,128,16.28
5,96,256,22.63
5,96,512,34.09
5,96,1024,30.70
5,96,2048,31.99
5,96,4096,41.59
5,96,8192,58.58
5,96,16384,77.51
5,96,32768,136.09
5,96,65536,245.66
5,96,131072,492.72
5,96,262144,1128.39
5,96,524288,1618.64
5,96,1048576,3573.23
5,128,1,4.55
5,128,2,20.09
5,128,4,4.32
5,128,8,5.14
5,128,16,5.10
5,128,32,4.46
5,128,64,5.68
5,128,128,16.97
5,128,256,25.09
5,128,512,23.13
5,128,1024,33.71
5,128,2048,35.26
5,128,4096,47.14
5,128,8192,93.58
5,128,16384,100.06
5,128,32768,177.94
5,128,65536,328.56
5,128,131072,720.77
5,128,262144,1409.20
5,128,524288,2186.04
5,128,1048576,4366.56
5,176,1,967.14
5,176,2,8.78
5,176,4,5.71
5,176,8,6.02
5,176,16,4.84
5,176,32,4.49
5,176,64,8.84
5,176,128,14.72
5,176,256,23.78
5,176,512,20.40
5,176,1024,22.67
5,176,2048,38.23
5,176,4096,51.01
5,176,8192,80.63
5,176,16384,143.42
5,176,32768,282.44
5,176,65536,443.62
5,176,131072,796.13
5,176,262144,1516.73
5,176,524288,2917.15
5,176,1048576,6615.97
5,224,1,496.20
5,224,2,19.79
5,224,4,9.12
5,224,8,9.72
5,224,16,13.07
5,224,32,10.37
5,224,64,11.58
5,224,128,15.18
5,224,256,24.47
5,224,512,24.05
5,224,1024,23.28
5,224,2048,38.23
5,224,4096,90.33
5,224,8192,104.74
5,224,16384,222.03
5,224,32768,346.55
5,224,65536,633.01
5,224,131072,928.05
5,224,262144,1883.09
5,224,524288,5609.08
5,224,1048576,11259.09
5,256,1,3.49
5,256,2,4.82
5,256,4,5.93
5,256,8,5.75
5,256,16,5.79
5,256,32,6.13
5,256,64,9.48
5,256,128,19.63
5,256,256,56.31
5,256,512,24.33
5,256,1024,30.00
5,256,2048,35.23
5,256,4096,69.60
5,256,8192,117.62
5,256,16384,210.75
5,256,32768,453.37
5,256,65536,1262.62
5,256,131072,2607.14
5,256,262144,3147.74
5,256,524288,7772.14
5,256,1048576,8730.53
0,2,1,3704.29
0,2,2,0.20
0,2,4,0.18
0,2,8,0.17
0,2,16,0.16
0,2,32,0.20
0,2,64,0.21
0,2,128,1.54
0,2,256,6.90
0,2,512,1.57
0,2,1024,1.41
0,2,2048,1.33
0,2,4096,3.98
0,2,8192,5.87
0,2,16384,5.44
0,2,32768,6.52
0,2,65536,9.59
0,2,131072,18.75
0,2,262144,30.19
0,2,524288,49.79
0,2,1048576,99.27
0,4,1,5.34
0,4,2,0.34
0,4,4,0.30
0,4,8,0.25
0,4,16,0.29
0,4,32,1.25
0,4,64,0.33
0,4,128,2.96
0,4,256,3.24
0,4,512,3.37
0,4,1024,3.20
0,4,2048,5.72
0,4,4096,7.67
0,4,8192,10.52
0,4,16384,5.39
0,4,32768,6.05
0,4,65536,9.67
0,4,131072,20.07
0,4,262144,42.70
0,4,524288,86.61
0,4,1048576,250.05
0,8,1,5.93
0,8,2,0.68
0,8,4,0.50
0,8,8,0.63
0,8,16,0.98
0,8,32,1.35
0,8,64,0.78
0,8,128,6.43
0,8,256,5.18
0,8,512,5.22
0,8,1024,6.69
0,8,2048,8.62
0,8,4096,13.17
0,8,8192,18.02
0,8,16384,14.83
0,8,32768,13.17
0,8,65536,23.83
0,8,131072,52.33
0,8,262144,109.13
0,8,524288,250.36
0,8,1048576,514.62
0,16,1,4.64
0,16,2,2.99
0,16,4,0.65
0,16,8,0.75
0,16,16,1.28
0,16,32,1.35
0,16,64,1.13
0,16,128,8.17
0,16,256,10.54
0,16,512,10.24
0,16,1024,10.76
0,16,2048,9.60
0,16,4096,24.58
0,16,8192,23.27
0,16,16384,22.77
0,16,32768,35.31
0,16,65536,67.48
0,16,131072,159.68
0,16,262144,282.39
0,16,524288,532.88
0,16,1048576,1786.42
0,32,1,4.80
0,32,2,4.22
0,32,4,2.29
0,32,8,1.59
0,32,16,1.80
0,32,32,1.52
0,32,64,25.20
0,32,128,10.70
0,32,256,11.38
0,32,512,13.56
0,32,1024,14.00
0,32,2048,20.38
0,32,4096,23.02
0,32,8192,29.83
0,32,16384,22.91
0,32,32768,27.81
0,32,65536,49.52
0,32,131072,95.42
0,32,262144,243.15
0,32,524288,509.31
0,32,1048576,920.10
0,48,1,20.65
0,48,2,5.70
0,48,4,3.45
0,48,8,2.41
0,48,16,3.73
0,48,32,3.52
0,48,64,3.37
0,48,128,11.14
0,48,256,14.05
0,48,512,14.97
0,48,1024,17.48
0,48,2048,17.32
0,48,4096,24.11
0,48,8192,31.57
0,48,16384,45.20
0,48,32768,50.41
0,48,65536,75.63
0,48,131072,131.47
0,48,262144,277.24
0,48,524288,633.88
0,48,1048576,1059.73
0,64,1,2.18
0,64,2,10.43
0,64,4,2.19
0,64,8,1.10
0,64,16,1.31
0,64,32,1.95
0,64,64,3.37
0,64,128,10.64
0,64,256,13.97
0,64,512,10.87
0,64,1024,10.30
0,64,2048,16.24
0,64,4096,31.82
0,64,8192,34.56
0,64,16384,31.36
0,64,32768,69.53
0,64,65536,73.19
0,64,131072,138.58
0,64,262144,317.74
0,64,524288,688.80
0,64,1048576,1147.98
0,96,1,2.47
0,96,2,9.14
0,96,4,2.95
0,96,8,1.84
0,96,16,2.00
0,96,32,2.73
0,96,64,3.78
0,96,128,13.10
0,96,256,16.41
0,96,512,17.25
0,96,1024,24.72
0,96,2048,28.30
0,96,4096,33.84
0,96,8192,39.99
0,96,16384,32.73
0,96,32768,47.21
0,96,65536,92.49
0,96,131072,220.88
0,96,262144,448.09
0,96,524288,928.69
0,96,1048576,1788.45
0,128,1,3.71
0,128,2,22.49
0,128,4,4.47
0,128,8,4.67
0,128,16,4.84
0,128,32,17.42
0,128,64,5.84
0,128,128,16.96
0,128,256,24.93
0,128,512,23.08
0,128,1024,34.55
0,128,2048,34.48
0,128,4096,45.84
0,128,8192,62.09
0,128,16384,90.84
0,128,32768,182.40
0,128,65536,116.66
0,128,131072,244.09
0,128,262144,528.30
0,128,524288,1077.54
0,128,1048576,2012.16
0,176,1,47.19
0,176,2,7.93
0,176,4,6.21
0,176,8,5.28
0,176,16,5.78
0,176,32,4.41
0,176,64,16.92
0,176,128,14.35
0,176,256,24.21
0,176,512,19.17
0,176,1024,22.71
0,176,2048,37.98
0,176,4096,54.30
0,176,8192,82.71
0,176,16384,130.17
0,176,32768,434.35
0,176,65536,123.80
0,176,131072,236.22
0,176,262144,511.94
0,176,524288,1053.17
0,176,1048576,1824.34
0,224,1,29.05
0,224,2,15.29
0,224,4,10.52
0,224,8,11.46
0,224,16,9.87
0,224,32,10.90
0,224,64,12.12
0,224,128,17.66
0,224,256,27.12
0,224,512,34.21
0,224,1024,25.45
0,224,2048,53.31
0,224,4096,62.18
0,224,8192,103.91
0,224,16384,178.93
0,224,32768,315.73
0,224,65536,113.54
0,224,131072,240.83
0,224,262144,504.16
0,224,524288,1064.26
0,224,1048576,1851.15
0,256,1,2.04
0,256,2,1.60
0,256,4,0.85
0,256,8,1.13
0,256,16,1.00
0,256,32,1.31
0,256,64,0.79
0,256,128,14.50
0,256,256,21.63
0,256,512,13.91
0,256,1024,20.04
0,256,2048,32.59
0,256,4096,44.69
0,256,8192,51.79
0,256,16384,166.92
0,256,32768,62.67
0,256,65536,93.61
0,256,131072,210.52
0,256,262144,434.11
0,256,524288,937.56
0,256,1048576,1703.33
1,2,1,475.68
1,2,2,0.22
1,2,4,0.18
1,2,8,0.16
1,2,16,0.16
1,2,32,0.15
1,2,64,0.15
1,2,128,1.45
1,2,256,6.42
1,2,512,1.32
1,2,1024,1.52
1,2,2048,1.53
1,2,4096,3.79
1,2,8192,4.64
1,2,16384,5.54
1,2,32768,6.47
1,2,65536,7.71
1,2,131072,15.15
1,2,262144,28.27
1,2,524288,53.70
1,2,1048576,98.60
1,4,1,1.24
1,4,2,0.18
1,4,4,0.18
1,4,8,0.16
1,4,16,0.15
1,4,32,0.71
1,4,64,0.14
1,4,128,2.80
1,4,256,4.48
1,4,512,2.74
1,4,1024,2.70
1,4,2048,4.69
1,4,4096,8.90
1,4,8192,10.12
1,4,16384,5.33
1,4,32768,6.44
1,4,65536,10.55
1,4,131072,21.28
1,4,262144,44.69
1,4,524288,95.17
1,4,1048576,207.64
1,8,1,53.57
1,8,2,0.95
1,8,4,6.58
1,8,8,0.96
1,8,16,0.99
1,8,32,1.10
1,8,64,1.10
1,8,128,9.50
1,8,256,7.16
1,8,512,7.39
1,8,1024,8.62
1,8,2048,13.10
1,8,4096,16.48
1,8,8192,20.34
1,8,16384,9.39
1,8,32768,11.93
1,8,65536,23.90
1,8,131072,44.99
1,8,262144,119.91
1,8,524288,207.68
1,8,1048576,448.33
1,16,1,4.70
1,16,2,1.57
1,16,4,7.23
1,16,8,1.69
1,16,16,1.62
1,16,32,1.58
1,16,64,2.62
1,16,128,14.18
1,16,256,15.45
1,16,512,14.41
1,16,1024,19.88
1,16,2048,23.35
1,16,4096,32.94
1,16,8192,49.97
1,16,16384,14.02
1,16,32768,18.38
1,16,65536,49.46
1,16,131072,99.83
1,16,262144,223.17
1,16,524288,484.37
1,16,1048576,1213.58
1,32,1,11.84
1,32,2,5.63
1,32,4,3.88
1,32,8,3.24
1,32,16,3.15
1,32,32,3.71
1,32,64,5.41
1,32,128,30.08
1,32,256,26.12
1,32,512,28.71
1,32,1024,33.19
1,32,2048,45.46
1,32,4096,70.38
1,32,8192,81.37
1,32,16384,26.63
1,32,32768,49.12
1,32,65536,95.13
1,32,131072,195.54
1,32,262144,493.17
1,32,524288,940.50
1,32,1048576,1739.74
1,48,1,21.11
1,48,2,14.38
1,48,4,5.50
1,48,8,5.71
1,48,16,4.92
1,48,32,5.79
1,48,64,7.62
1,48,128,44.26
1,48,256,44.42
1,48,512,39.29
1,48,1024,60.97
1,48,2048,70.26
1,48,4096,110.27
1,48,8192,126.79
1,48,16384,35.25
1,48,32768,65.58
1,48,65536,158.55
1,48,131072,331.15
1,48,262144,803.54
1,48,524288,1550.27
1,48,1048576,2775.08
1,64,1,8.58
1,64,2,13.25
1,64,4,5.37
1,64,8,6.15
1,64,16,5.39
1,64,32,5.02
1,64,64,13.51
1,64,128,83.24
1,64,256,81.68
1,64,512,53.81
1,64,1024,59.17
1,64,2048,90.92
1,64,4096,128.93
1,64,8192,173.60
1,64,16384,55.55
1,64,32768,79.53
1,64,65536,223.00
1,64,131072,524.38
1,64,262144,1006.87
1,64,524288,2207.70
1,64,1048576,3439.40
1,96,1,6.93
1,96,2,70.50
1,96,4,10.55
1,96,8,10.06
1,96,16,10.49
1,96,32,14.20
1,96,64,13.14
1,96,128,106.12
1,96,256,94.11
1,96,512,80.65
1,96,1024,107.40
1,96,2048,155.09
1,96,4096,205.58
1,96,8192,269.04
1,96,16384,91.27
1,96,32768,160.75
1,96,65536,463.25
1,96,131072,976.09
1,96,262144,2295.46
1,96,524288,5062.00
1,96,1048576,8788.66
1,128,1,18.77
1,128,2,111.18
1,128,4,12.89
1,128,8,12.92
1,128,16,12.81
1,128,32,23.44
1,128,64,19.49
1,128,128,140.92
1,128,256,121.54
1,128,512,119.59
1,128,1024,157.26
1,128,2048,220.81
1,128,4096,288.81
1,128,8192,382.84
1,128,16384,114.20
1,128,32768,183.32
1,128,65536,508.78
1,128,131072,1268.27
1,128,262144,3110.23
1,128,524288,6991.15
1,128,1048576,13608.49
1,176,1,78.85
1,176,2,129.74
1,176,4,32.57
1,176,8,25.51
1,176,16,29.11
1,176,32,33.77
1,176,64,47.23
1,176,128,202.80
1,176,256,200.18
1,176,512,151.76
1,176,1024,194.29
1,176,2048,288.76
1,176,4096,400.52
1,176,8192,506.24
1,176,16384,123.42
1,176,32768,173.45
1,176,65536,535.00
1,176,131072,1254.74
1,176,262144,2663.43
1,176,524288,6414.29
1,176,1048576,10359.28
1,224,1,1.69
1,224,2,120.04
1,224,4,32.26
1,224,8,32.71
1,224,16,33.47
1,224,32,42.88
1,224,64,38.17
1,224,128,214.30
1,224,256,247.94
1,224,512,196.58
1,224,1024,205.88
1,224,2048,272.81
1,224,4096,460.21
1,224,8192,549.47
1,224,16384,147.72
1,224,32768,237.60
1,224,65536,617.04
1,224,131072,1277.10
1,224,262144,2647.17
1,224,524288,5625.32
1,224,1048576,11417.09
1,256,1,45.78
1,256,2,43.21
1,256,4,34.47
1,256,8,34.91
1,256,16,35.80
1,256,32,36.79
1,256,64,38.55
1,256,128,206.85
1,256,256,359.74
1,256,512,199.66
1,256,1024,254.91
1,256,2048,273.39
1,256,4096,486.87
1,256,8192,595.55
1,256,16384,137.49
1,256,32768,237.58
1,256,65536,736.73
1,256,131072,1703.25
1,256,262144,2739.44
1,256,524288,5815.16
1,256,1048576,13249.60
2,2,1,3.94
2,2,2,1.03
2,2,4,0.22
2,2,8,0.19
2,2,16,0.17
2,2,32,0.17
2,2,64,0.20
2,2,128,1.53
2,2,256,5.92
2,2,512,1.31
2,2,1024,1.69
2,2,2048,1.48
2,2,4096,3.45
2,2,8192,4.47
2,2,16384,5.45
2,2,32768,5.75
2,2,65536,8.00
2,2,131072,14.81
2,2,262144,27.76
2,2,524288,48.29
2,2,1048576,87.87
2,4,1,5.15
2,4,2,0.26
2,4,4,0.20
2,4,8,0.18
2,4,16,0.17
2,4,32,0.17
2,4,64,0.17
2,4,128,2.92
2,4,256,4.45
2,4,512,2.85
2,4,1024,3.32
2,4,2048,4.81
2,4,4096,7.94
2,4,8192,16.01
2,4,16384,6.51
2,4,32768,6.27
2,4,65536,10.83
2,4,131072,19.64
2,4,262144,48.15
2,4,524288,100.95
2,4,1048576,204.78
2,8,1,7.83
2,8,2,0.83
2,8,4,2.27
2,8,8,1.05
2,8,16,0.80
2,8,32,1.13
2,8,64,0.83
2,8,128,7.31
2,8,256,5.72
2,8,512,6.30
2,8,1024,8.52
2,8,2048,11.43
2,8,4096,12.86
2,8,8192,15.60
2,8,16384,11.62
2,8,32768,14.83
2,8,65536,28.52
2,8,131072,53.74
2,8,262144,109.73
2,8,524288,257.89
2,8,1048576,516.47
2,16,1,14.62
2,16,2,6.15
2,16,4,3.60
2,16,8,0.87
2,16,16,1.79
2,16,32,1.23
2,16,64,1.23
2,16,128,11.84
2,16,256,9.22
2,16,512,7.39
2,16,1024,9.96
2,16,2048,14.72
2,16,4096,20.05
2,16,8192,24.28
2,16,16384,27.72
2,16,32768,40.74
2,16,65536,54.63
2,16,131072,110.29
2,16,262144,234.94
2,16,524288,465.70
2,16,1048576,922.00
2,32,1,5.09
2,32,2,4.83
2,32,4,2.89
2,32,8,2.46
2,32,16,1.63
2,32,32,2.72
2,32,64,2.69
2,32,128,14.05
2,32,256,14.31
2,32,512,13.79
2,32,1024,14.24
2,32,2048,23.45
2,32,4096,30.66
2,32,8192,37.41
2,32,16384,35.33
2,32,32768,45.67
2,32,65536,76.59
2,32,131072,146.76
2,32,262144,291.45
2,32,524288,600.29
2,32,1048576,1179.65
2,48,1,23.21
2,48,2,9.49
2,48,4,4.12
2,48,8,4.68
2,48,16,3.75
2,48,32,4.94
2,48,64,4.73
2,48,128,18.85
2,48,256,23.45
2,48,512,21.06
2,48,1024,26.15
2,48,2048,31.57
2,48,4096,41.66
2,48,8192,52.96
2,48,16384,50.71
2,48,32768,63.82
2,48,65536,114.98
2,48,131072,199.35
2,48,262144,401.62
2,48,524288,777.54
2,48,1048576,1509.30
2,64,1,3.88
2,64,2,9.55
2,64,4,4.30
2,64,8,3.62
2,64,16,3.68
2,64,32,3.98
2,64,64,9.66
2,64,128,31.44
2,64,256,28.62
2,64,512,24.19
2,64,1024,25.98
2,64,2048,28.68
2,64,4096,50.65
2,64,8192,59.38
2,64,16384,71.36
2,64,32768,77.33
2,64,65536,129.85
2,64,131072,238.55
2,64,262144,486.47
2,64,524288,916.34
2,64,1048576,1835.45
2,96,1,8.03
2,96,2,42.47
2,96,4,6.42
2,96,8,5.71
2,96,16,6.28
2,96,32,6.77
2,96,64,7.42
2,96,128,52.32
2,96,256,41.36
2,96,512,37.08
2,96,1024,51.70
2,96,2048,77.48
2,96,4096,68.61
2,96,8192,84.65
2,96,16384,88.23
2,96,32768,129.58
2,96,65536,190.11
2,96,131072,378.77
2,96,262144,699.19
2,96,524288,1329.54
2,96,1048576,2650.41
2,128,1,10.08
2,128,2,52.06
2,128,4,9.72
2,128,8,7.66
2,128,16,7.77
2,128,32,8.63
2,128,64,10.17
2,128,128,65.57
2,128,256,51.09
2,128,512,50.00
2,128,1024,59.71
2,128,2048,70.20
2,128,4096,87.83
2,128,8192,111.61
2,128,16384,326.44
2,128,32768,151.48
2,128,65536,424.86
2,128,131072,484.44
2,128,262144,889.92
2,128,524288,1757.47
2,128,1048576,3397.95
2,176,1,6395.84
2,176,2,48.78
2,176,4,19.07
2,176,8,19.74
2,176,16,11.98
2,176,32,13.78
2,176,64,19.45
2,176,128,95.69
2,176,256,77.22
2,176,512,65.86
2,176,1024,1209.33
2,176,2048,103.29
2,176,4096,139.85
2,176,8192,168.01
2,176,16384,315.61
2,176,32768,221.35
2,176,65536,324.85
2,176,131072,583.18
2,176,262144,1139.43
2,176,524288,2172.81
2,176,1048576,4249.50
2,224,1,4284.64
2,224,2,64.86
2,224,4,21.72
2,224,8,16.78
2,224,16,18.42
2,224,32,19.70
2,224,64,22.77
2,224,128,119.35
2,224,256,100.07
2,224,512,79.79
2,224,1024,93.07
2,224,2048,127.01
2,224,4096,181.87
2,224,8192,228.26
2,224,16384,259.16
2,224,32768,316.11
2,224,65536,578.03
2,224,131072,765.27
2,224,262144,1406.15
2,224,524288,2673.61
2,224,1048576,5328.75
2,256,1,154.74
2,256,2,13.19
2,256,4,9.70
2,256,8,9.57
2,256,16,9.53
2,256,32,9.86
2,256,64,11.28
2,256,128,213.96
2,256,256,194.40
2,256,512,88.03
2,256,1024,104.75
2,256,2048,113.94
2,256,4096,227.95
2,256,8192,272.34
2,256,16384,286.12
2,256,32768,309.05
2,256,65536,445.81
2,256,131072,853.81
2,256,262144,1487.18
2,256,524288,2897.70
2,256,1048576,5683.97
5,2,1,4092.16
5,2,2,0.23
5,2,4,0.20
5,2,8,0.19
5,2,16,0.18
5,2,32,0.19
5,2,64,0.18
5,2,128,1.29
5,2,256,7.26
5,2,512,1.42
5,2,1024,1.19
5,2,2048,1.44
5,2,4096,5.56
5,2,8192,4.81
5,2,16384,5.43
5,2,32768,6.01
5,2,65536,8.47
5,2,131072,15.23
5,2,262144,26.35
5,2,524288,42.80
5,2,1048576,81.60
5,4,1,1.98
5,4,2,0.30
5,4,4,0.21
5,4,8,0.21
5,4,16,0.23
5,4,32,1.00
5,4,64,0.20
5,4,128,2.40
5,4,256,2.63
5,4,512,2.77
5,4,1024,2.56
5,4,2048,4.84
5,4,4096,7.72
5,4,8192,9.23
5,4,16384,8.11
5,4,32768,10.73
5,4,65536,13.64
5,4,131072,21.95
5,4,262144,39.02
5,4,524288,85.14
5,4,1048576,174.03
5,8,1,14.92
5,8,2,1.00
5,8,4,1.60
5,8,8,0.80
5,8,16,0.83
5,8,32,1.46
5,8,64,0.80
5,8,128,6.93
5,8,256,4.75
5,8,512,8.46
5,8,1024,5.22
5,8,2048,13.82
5,8,4096,13.92
5,8,8192,16.05
5,8,16384,14.04
5,8,32768,20.77
5,8,65536,35.86
5,8,131072,69.79
5,8,262144,136.49
5,8,524288,251.12
5,8,1048576,487.29
5,16,1,4.04
5,16,2,2.70
5,16,4,2.56
5,16,8,1.36
5,16,16,1.34
5,16,32,1.45
5,16,64,1.38
5,16,128,8.61
5,16,256,8.39
5,16,512,7.36
5,16,1024,12.41
5,16,2048,14.32
5,16,4096,20.08
5,16,8192,23.95
5,16,16384,26.36
5,16,32768,39.42
5,16,65536,71.36
5,16,131072,133.37
5,16,262144,261.15
5,16,524288,522.82
5,16,1048576,1166.88
5,32,1,5.65
5,32,2,3.35
5,32,4,2.85
5,32,8,1.81
5,32,16,1.85
5,32,32,2.00
5,32,64,3.32
5,32,128,13.85
5,32,256,10.17
5,32,512,14.79
5,32,1024,13.51
5,32,2048,15.34
5,32,4096,27.07
5,32,8192,33.46
5,32,16384,42.10
5,32,32768,70.11
5,32,65536,143.85
5,32,131072,255.11
5,32,262144,499.78
5,32,524288,954.71
5,32,1048576,1890.17
5,48,1,15.81
5,48,2,5.64
5,48,4,5.32
5,48,8,3.62
5,48,16,3.38
5,48,32,3.59
5,48,64,9.28
5,48,128,16.38
5,48,256,14.81
5,48,512,16.98
5,48,1024,21.65
5,48,2048,29.65
5,48,4096,33.66
5,48,8192,48.20
5,48,16384,55.55
5,48,32768,90.87
5,48,65536,169.46
5,48,131072,342.31
5,48,262144,659.26
5,48,524288,1187.06
5,48,1048576,2381.03
5,64,1,3.65
5,64,2,14.90
5,64,4,2.40
5,64,8,2.10
5,64,16,2.15
5,64,32,2.64
5,64,64,5.69
5,64,128,12.55
5,64,256,15.96
5,64,512,15.37
5,64,1024,18.11
5,64,2048,20.34
5,64,4096,35.48
5,64,8192,45.52
5,64,16384,64.62
5,64,32768,114.54
5,64,65536,197.31
5,64,131072,411.85
5,64,262144,758.58
5,64,524288,1505.77
5,64,1048576,2871.94
5,96,1,5.13
5,96,2,22.21
5,96,4,3.46
5,96,8,4.03
5,96,16,4.08
5,96,32,3.52
5,96,64,4.94
5,96,128,15.73
5,96,256,22.53
5,96,512,21.42
5,96,1024,31.73
5,96,2048,32.11
5,96,4096,42.65
5,96,8192,57.83
5,96,16384,79.03
5,96,32768,137.17
5,96,65536,276.13
5,96,131072,549.17
5,96,262144,1008.92
5,96,524288,1668.74
5,96,1048576,3382.24
5,128,1,4.80
5,128,2,20.27
5,128,4,4.56
5,128,8,4.90
5,128,16,4.76
5,128,32,4.99
5,128,64,5.87
5,128,128,18.16
5,128,256,25.75
5,128,512,23.70
5,128,1024,35.38
5,128,2048,35.41
5,128,4096,46.45
5,128,8192,65.32
5,128,16384,99.67
5,128,32768,167.77
5,128,65536,352.35
5,128,131072,681.60
5,128,262144,1274.67
5,128,524288,2183.39
5,128,1048576,3737.13
5,176,1,1056.08
5,176,2,15.08
5,176,4,4.96
5,176,8,4.62
5,176,16,60.61
5,176,32,4.00
5,176,64,6.46
5,176,128,17.59
5,176,256,20.34
5,176,512,26.01
5,176,1024,23.95
5,176,2048,34.43
5,176,4096,50.98
5,176,8192,64.19
5,176,16384,126.22
5,176,32768,692.70
5,176,65536,560.52
5,176,131072,1043.39
5,176,262144,1587.07
5,176,524288,2570.38
5,176,1048576,6983.51
5,224,1,2758.62
5,224,2,16.79
5,224,4,9.25
5,224,8,10.06
5,224,16,11.07
5,224,32,12.47
5,224,64,12.40
5,224,128,17.81
5,224,256,24.49
5,224,512,50.64
5,224,1024,25.31
5,224,2048,36.97
5,224,4096,66.20
5,224,8192,110.06
5,224,16384,253.09
5,224,32768,361.22
5,224,65536,686.40
5,224,131072,1283.98
5,224,262144,1798.24
5,224,524288,3509.71
5,224,1048576,8143.76
5,256,1,4.31
5,256,2,5.75
5,256,4,4.78
5,256,8,4.97
5,256,16,4.86
5,256,32,5.53
5,256,64,8.91
5,256,128,18.11
5,256,256,54.11
5,256,512,24.21
5,256,1024,30.64
5,256,2048,34.69
5,256,4096,67.77
5,256,8192,107.44
5,256,16384,239.61
5,256,32768,554.12
5,256,65536,1085.33
5,256,131072,1216.70
5,256,262144,2505.60
5,256,524288,9895.78
5,256,1048576,18670.03
0,2,1,9.86
0,2,2,0.17
0,2,4,0.21
0,2,8,0.20
0,2,16,0.20
0,2,32,0.17
0,2,64,0.18
0,2,128,1.74
0,2,256,6.13
0,2,512,1.31
0,2,1024,1.56
0,2,2048,1.36
0,2,4096,3.86
0,2,8192,4.70
0,2,16384,5.46
0,2,32768,6.11
0,2,65536,7.65
0,2,131072,16.03
0,2,262144,22.94
0,2,524288,42.46
0,2,1048576,79.75
0,4,1,1.12
0,4,2,0.32
0,4,4,0.24
0,4,8,0.20
0,4,16,0.20
0,4,32,0.21
0,4,64,0.95
0,4,128,2.68
0,4,256,4.58
0,4,512,2.46
0,4,1024,5.47
0,4,2048,4.70
0,4,4096,6.74
0,4,8192,9.30
0,4,16384,5.65
0,4,32768,5.99
0,4,65536,10.99
0,4,131072,22.07
0,4,262144,42.36
0,4,524288,88.66
0,4,1048576,251.57
0,8,1,5935.37
0,8,2,0.78
0,8,4,3.78
0,8,8,0.96
0,8,16,0.89
0,8,32,1.25
0,8,64,1.01
0,8,128,6.77
0,8,256,5.45
0,8,512,11.20
0,8,1024,6.01
0,8,2048,13.07
0,8,4096,18.83
0,8,8192,17.47
0,8,16384,17.05
0,8,32768,12.53
0,8,65536,24.03
0,8,131072,52.39
0,8,262144,107.89
0,8,524288,269.77
0,8,1048576,540.13
0,16,1,1.97
0,16,2,3.15
0,16,4,1.84
0,16,8,1.76
0,16,16,1.96
0,16,32,1.56
0,16,64,1.15
0,16,128,10.66
0,16,256,11.25
0,16,512,7.43
0,16,1024,11.05
0,16,2048,20.25
0,16,4096,20.62
0,16,8192,22.56
0,16,16384,23.96
0,16,32768,37.53
0,16,65536,66.14
0,16,131072,139.69
0,16,262144,282.27
0,16,524288,552.46
0,16,1048576,1776.54
0,32,1,6.63
0,32,2,5.27
0,32,4,2.09
0,32,8,1.81
0,32,16,1.66
0,32,32,2.02
0,32,64,1.85
0,32,128,11.19
0,32,256,11.32
0,32,512,14.08
0,32,1024,11.31
0,32,2048,15.98
0,32,4096,24.63
