Algorithm,Processors,Size(bytes),Avg_Latency(us)
2,4,16,0.33
2,4,32,0.23
2,4,64,0.31
2,4,128,5.21
2,4,256,7.05
2,4,512,5.46
2,4,1024,5.20
2,4,2048,10.06
2,4,4096,15.88
2,4,8192,23.66
2,4,16384,7.48
2,4,32768,9.50
2,4,65536,19.99
2,4,131072,28.89
2,4,262144,55.54
2,4,524288,101.28
2,4,1048576,233.93
2,8,1,1.87
2,8,2,0.69
2,8,4,2.64
2,8,8,1.46
2,8,16,0.54
2,8,32,0.83
2,8,64,0.91
2,8,128,7.94
2,8,256,7.56
2,8,512,7.89
2,8,1024,13.00
2,8,2048,14.13
2,8,4096,24.26
2,8,8192,30.43
2,8,16384,13.00
2,8,32768,17.49
2,8,65536,30.12
2,8,131072,54.36
2,8,262144,106.42
2,8,524288,205.24
2,8,1048576,367.30
2,12,1,34.27
2,12,2,3.14
2,12,4,3.35
2,12,8,1.63
2,12,16,1.92
2,12,32,1.93
2,12,64,3.28
2,12,128,10.26
2,12,256,16.20
2,12,512,15.18
2,12,1024,14.95
2,12,2048,22.08
2,12,4096,31.78
2,12,8192,48.21
2,12,16384,18.29
2,12,32768,24.07
2,12,65536,41.78
2,12,131072,70.88
2,12,262144,135.73
2,12,524288,271.45
2,12,1048576,536.02
2,16,1,7.27
2,16,2,1.94
2,16,4,9.95
2,16,8,4.22
2,16,16,1.74
2,16,32,2.22
2,16,64,2.11
2,16,128,22.55
2,16,256,20.53
2,16,512,21.41
2,16,1024,22.60
2,16,2048,33.21
2,16,4096,59.68
2,16,8192,68.40
2,16,16384,26.70
2,16,32768,35.45
2,16,65536,56.32
2,16,131072,93.92
2,16,262144,199.15
2,16,524288,402.24
2,16,1048576,805.45
2,20,1,58.40
2,20,2,5.54
2,20,4,5.90
2,20,8,3.76
2,20,16,3.84
2,20,32,4.44
2,20,64,4.63
2,20,128,15.21
2,20,256,19.24
2,20,512,14.72
2,20,1024,20.24
2,20,2048,72.67
2,20,4096,45.60
2,20,8192,51.19
2,20,16384,28.21
2,20,32768,39.22
2,20,65536,66.12
2,20,131072,124.69
2,20,262144,221.30
2,20,524288,437.36
2,20,1048576,945.03
2,24,1,71.92
2,24,2,14.98
2,24,4,8.81
2,24,8,5.85
2,24,16,17.04
2,24,32,6.96
2,24,64,10.60
2,24,128,28.71
2,24,256,40.49
2,24,512,27.72
2,24,1024,39.52
2,24,2048,42.41
2,24,4096,84.50
2,24,8192,98.65
2,24,16384,46.00
2,24,32768,55.59
2,24,65536,96.26
2,24,131072,173.06
2,24,262144,304.19
2,24,524288,617.94
2,24,1048576,1070.81
2,28,1,410.55
2,28,2,6.60
2,28,4,6.01
2,28,8,3.20
2,28,16,3.25
2,28,32,3.20
2,28,64,4.83
2,28,128,19.33
2,28,256,27.73
2,28,512,18.65
2,28,1024,27.08
2,28,2048,34.36
2,28,4096,55.57
2,28,8192,67.50
2,28,16384,38.77
2,28,32768,53.48
2,28,65536,81.64
2,28,131072,162.46
2,28,262144,268.23
2,28,524288,516.62
2,28,1048576,961.92
2,32,1,7576.54
2,32,2,6.18
2,32,4,8.52
2,32,8,3.39
2,32,16,2.52
2,32,32,2.60
2,32,64,3.89
2,32,128,28.88
2,32,256,18.78
2,32,512,18.94
2,32,1024,24.58
2,32,2048,42.90
2,32,4096,51.55
2,32,8192,68.82
2,32,16384,44.48
2,32,32768,48.70
2,32,65536,78.01
2,32,131072,135.48
2,32,262144,253.88
2,32,524288,497.60
2,32,1048576,930.81
2,36,1,4342.62
2,36,2,6.98
2,36,4,12.81
2,36,8,5.15
2,36,16,4.67
2,36,32,5.20
2,36,64,5.18
2,36,128,20.58
2,36,256,19.57
2,36,512,23.90
2,36,1024,28.26
2,36,2048,45.88
2,36,4096,61.82
2,36,8192,75.11
2,36,16384,43.69
2,36,32768,54.65
2,36,65536,88.42
2,36,131072,156.26
2,36,262144,294.90
2,36,524288,540.58
2,36,1048576,1093.81
2,40,1,207.76
2,40,2,12.35
2,40,4,9.88
2,40,8,5.23
2,40,16,4.18
2,40,32,4.62
2,40,64,5.35
2,40,128,21.11
2,40,256,21.12
2,40,512,23.92
2,40,1024,31.93
2,40,2048,48.55
2,40,4096,60.10
2,40,8192,78.49
2,40,16384,47.17
2,40,32768,60.16
2,40,65536,94.03
2,40,131072,160.75
2,40,262144,300.01
2,40,524288,584.07
2,40,1048576,1108.96
2,44,1,453.41
2,44,2,5.68
2,44,4,9.73
2,44,8,5.39
2,44,16,5.54
2,44,32,4.52
2,44,64,7.02
2,44,128,22.55
2,44,256,21.80
2,44,512,26.81
2,44,1024,35.57
2,44,2048,51.94
2,44,4096,69.00
2,44,8192,84.10
2,44,16384,48.36
2,44,32768,57.48
2,44,65536,86.42
2,44,131072,161.52
2,44,262144,303.04
2,44,524288,606.03
2,44,1048576,1199.70
2,48,1,483.06
2,48,2,6.19
2,48,4,8.71
2,48,8,5.09
2,48,16,3.78
2,48,32,4.47
2,48,64,6.76
2,48,128,22.76
2,48,256,21.93
2,48,512,26.53
2,48,1024,34.31
2,48,2048,63.20
2,48,4096,66.69
2,48,8192,89.63
2,48,16384,52.91
2,48,32768,62.39
2,48,65536,95.79
2,48,131072,160.15
2,48,262144,294.16
2,48,524288,563.06
2,48,1048576,1143.84
5,4,1,1.57
5,4,2,0.39
5,4,4,0.30
5,4,8,0.42
5,4,16,0.41
5,4,32,0.41
5,4,64,1.41
5,4,128,4.36
5,4,256,7.93
5,4,512,4.68
5,4,1024,9.58
5,4,2048,9.37
5,4,4096,16.47
5,4,8192,28.10
5,4,16384,8.86
5,4,32768,12.94
5,4,65536,17.72
5,4,131072,29.75
5,4,262144,52.30
5,4,524288,100.67
5,4,1048576,204.24
5,8,1,6.50
5,8,2,0.75
5,8,4,8.59
5,8,8,0.77
5,8,16,0.69
5,8,32,0.89
5,8,64,1.05
5,8,128,7.82
5,8,256,7.51
5,8,512,7.77
5,8,1024,14.54
5,8,2048,15.26
5,8,4096,24.44
5,8,8192,33.74
5,8,16384,14.04
5,8,32768,18.82
5,8,65536,30.88
5,8,131072,50.13
5,8,262144,104.25
5,8,524288,199.16
5,8,1048576,390.99
5,12,1,32.63
5,12,2,1.89
5,12,4,5.19
5,12,8,1.87
5,12,16,1.61
5,12,32,1.76
5,12,64,3.03
5,12,128,9.69
5,12,256,22.91
5,12,512,18.42
5,12,1024,19.30
5,12,2048,24.07
5,12,4096,31.03
5,12,8192,40.55
5,12,16384,17.53
5,12,32768,23.16
5,12,65536,38.00
5,12,131072,68.42
5,12,262144,128.15
5,12,524288,244.07
5,12,1048576,543.87
5,16,1,3.65
5,16,2,1.31
5,16,4,3.96
5,16,8,1.21
5,16,16,1.22
5,16,32,1.59
5,16,64,1.67
5,16,128,11.96
5,16,256,10.83
5,16,512,11.72
5,16,1024,13.08
5,16,2048,18.93
5,16,4096,32.96
5,16,8192,40.10
5,16,16384,22.99
5,16,32768,34.69
5,16,65536,57.91
5,16,131072,106.88
5,16,262144,194.42
5,16,524288,365.22
5,16,1048576,704.91
5,20,1,57.63
5,20,2,7.29
5,20,4,7.00
5,20,8,3.49
5,20,16,3.85
5,20,32,3.99
5,20,64,4.90
5,20,128,14.32
5,20,256,16.49
5,20,512,15.08
5,20,1024,19.16
5,20,2048,23.59
5,20,4096,40.08
5,20,8192,57.29
5,20,16384,30.23
5,20,32768,39.80
5,20,65536,69.19
5,20,131072,139.96
5,20,262144,241.75
5,20,524288,461.93
5,20,1048576,868.10
5,24,1,36.63
5,24,2,9.32
5,24,4,3.12
5,24,8,2.95
5,24,16,3.34
5,24,32,3.28
5,24,64,4.38
5,24,128,14.67
5,24,256,18.14
5,24,512,14.92
5,24,1024,19.76
5,24,2048,21.00
5,24,4096,42.62
5,24,8192,56.81
5,24,16384,31.26
5,24,32768,41.80
5,24,65536,70.65
5,24,131072,131.42
5,24,262144,236.32
5,24,524288,483.12
5,24,1048576,912.24
5,28,1,52.43
5,28,2,8.77
5,28,4,6.42
5,28,8,3.19
5,28,16,3.23
5,28,32,3.75
5,28,64,5.65
5,28,128,16.36
5,28,256,20.00
5,28,512,15.64
5,28,1024,21.54
5,28,2048,25.72
5,28,4096,48.02
5,28,8192,63.73
5,28,16384,33.54
5,28,32768,46.08
5,28,65536,87.84
5,28,131072,139.54
5,28,262144,265.26
5,28,524288,492.92
5,28,1048576,918.16
5,32,1,7.42
5,32,2,7.01
5,32,4,4.49
5,32,8,2.75
5,32,16,2.61
5,32,32,8.54
5,32,64,5.45
5,32,128,15.97
5,32,256,15.28
5,32,512,20.44
5,32,1024,19.36
5,32,2048,37.36
5,32,4096,42.93
5,32,8192,59.40
5,32,16384,34.21
5,32,32768,46.37
5,32,65536,79.34
5,32,131072,144.26
5,32,262144,271.69
5,32,524288,546.12
5,32,1048576,1030.28
5,36,1,6763.13
5,36,2,7.38
5,36,4,7.43
5,36,8,4.19
5,36,16,3.73
5,36,32,4.21
5,36,64,5.75
5,36,128,17.72
5,36,256,16.83
5,36,512,20.77
5,36,1024,21.18
5,36,2048,36.38
5,36,4096,45.73
5,36,8192,60.25
5,36,16384,37.23
5,36,32768,50.63
5,36,65536,90.52
5,36,131072,172.56
5,36,262144,326.58
5,36,524288,649.74
5,36,1048576,1272.23
5,40,1,1447.09
5,40,2,11.55
5,40,4,7.24
5,40,8,6.09
5,40,16,3.97
5,40,32,4.29
5,40,64,6.50
5,40,128,16.00
5,40,256,16.53
5,40,512,21.51
5,40,1024,20.97
5,40,2048,39.52
5,40,4096,45.75
5,40,8192,60.53
5,40,16384,38.48
5,40,32768,55.12
5,40,65536,99.04
5,40,131072,212.62
5,40,262144,407.40
5,40,524288,803.68
5,40,1048576,1604.45
5,44,1,1675.08
5,44,2,7.28
5,44,4,6.83
5,44,8,4.24
5,44,16,3.30
5,44,32,3.68
5,44,64,4.42
5,44,128,16.46
5,44,256,16.05
5,44,512,21.77
5,44,1024,23.08
5,44,2048,39.25
5,44,4096,47.33
5,44,8192,62.81
5,44,16384,41.21
5,44,32768,56.72
5,44,65536,105.77
5,44,131072,216.28
5,44,262144,432.34
5,44,524288,880.48
5,44,1048576,1687.86
5,48,1,4438.10
5,48,2,21.76
5,48,4,6.62
5,48,8,3.51
5,48,16,3.59
5,48,32,3.64
5,48,64,5.76
5,48,128,17.24
5,48,256,16.76
5,48,512,27.67
5,48,1024,23.94
5,48,2048,41.28
5,48,4096,49.11
5,48,8192,64.44
5,48,16384,42.56
5,48,32768,63.82
5,48,65536,97.25
5,48,131072,230.22
5,48,262144,442.25
5,48,524288,854.47
5,48,1048576,1704.54
0,4,1,2.12
0,4,2,2.71
0,4,4,0.26
0,4,8,0.47
0,4,16,0.39
0,4,32,0.38
0,4,64,0.40
0,4,128,5.23
0,4,256,7.26
0,4,512,4.73
0,4,1024,5.23
0,4,2048,9.51
0,4,4096,17.56
0,4,8192,24.80
0,4,16384,6.74
0,4,32768,9.91
0,4,65536,16.54
0,4,131072,25.63
0,4,262144,53.83
0,4,524288,109.05
0,4,1048576,265.94
0,8,1,3.16
0,8,2,0.53
0,8,4,1.86
0,8,8,0.71
0,8,16,0.67
0,8,32,0.84
0,8,64,0.74
0,8,128,7.30
0,8,256,6.95
0,8,512,7.22
0,8,1024,11.09
0,8,2048,11.08
0,8,4096,23.67
0,8,8192,29.73
0,8,16384,13.47
0,8,32768,16.91
0,8,65536,30.47
0,8,131072,59.48
0,8,262144,115.66
0,8,524288,258.64
0,8,1048576,503.27
0,12,1,30.64
0,12,2,1.76
0,12,4,3.28
0,12,8,2.04
0,12,16,1.80
0,12,32,1.66
0,12,64,1.35
0,12,128,10.05
0,12,256,18.34
0,12,512,12.87
0,12,1024,13.54
0,12,2048,21.16
0,12,4096,31.76
0,12,8192,38.19
0,12,16384,14.82
0,12,32768,26.23
0,12,65536,43.71
0,12,131072,86.91
0,12,262144,180.85
0,12,524288,345.14
0,12,1048576,651.14
0,16,1,0.93
0,16,2,1.13
0,16,4,6.04
0,16,8,1.17
0,16,16,1.39
0,16,32,1.51
0,16,64,1.26
0,16,128,11.43
0,16,256,10.81
0,16,512,11.79
0,16,1024,11.95
0,16,2048,21.69
0,16,4096,32.78
0,16,8192,37.11
0,16,16384,19.15
0,16,32768,32.12
0,16,65536,55.61
0,16,131072,103.65
0,16,262144,200.01
0,16,524288,396.24
0,16,1048576,740.25
0,20,1,58.65
0,20,2,10.44
0,20,4,3.67
0,20,8,2.85
0,20,16,3.26
0,20,32,3.47
0,20,64,3.07
0,20,128,15.30
0,20,256,20.54
0,20,512,13.70
0,20,1024,18.87
0,20,2048,24.09
0,20,4096,45.30
0,20,8192,59.68
0,20,16384,30.35
0,20,32768,50.17
0,20,65536,88.02
0,20,131072,184.95
0,20,262144,330.95
0,20,524288,601.39
0,20,1048576,1479.46
0,24,1,44.93
0,24,2,3.58
0,24,4,2.60
0,24,8,2.54
0,24,16,2.88
0,24,32,2.88
0,24,64,3.57
0,24,128,14.85
0,24,256,23.01
0,24,512,13.73
0,24,1024,21.02
0,24,2048,23.77
0,24,4096,37.13
0,24,8192,47.31
0,24,16384,23.87
0,24,32768,53.96
0,24,65536,89.76
0,24,131072,167.53
0,24,262144,336.63
0,24,524288,621.36
0,24,1048576,1061.13
0,28,1,44.54
0,28,2,2.95
0,28,4,2.16
0,28,8,3.13
0,28,16,2.76
0,28,32,2.21
0,28,64,3.40
0,28,128,15.39
0,28,256,27.04
0,28,512,16.14
0,28,1024,22.55
0,28,2048,25.25
0,28,4096,39.55
0,28,8192,48.47
0,28,16384,25.80
0,28,32768,56.81
0,28,65536,91.75
0,28,131072,177.62
0,28,262144,333.30
0,28,524288,648.38
0,28,1048576,988.97
0,32,1,5792.95
0,32,2,5.46
0,32,4,2.33
0,32,8,2.24
0,32,16,2.00
0,32,32,2.16
0,32,64,3.74
0,32,128,11.44
0,32,256,12.73
0,32,512,15.49
0,32,1024,17.28
0,32,2048,57.41
0,32,4096,36.48
0,32,8192,52.56
0,32,16384,21.47
0,32,32768,34.07
0,32,65536,63.80
0,32,131072,132.93
0,32,262144,274.27
0,32,524288,542.74
0,32,1048576,928.89
0,36,1,5265.92
0,36,2,7.46
0,36,4,4.13
0,36,8,5.44
0,36,16,3.96
0,36,32,4.21
0,36,64,5.59
0,36,128,14.26
0,36,256,14.69
0,36,512,17.54
0,36,1024,19.58
0,36,2048,57.29
0,36,4096,37.48
0,36,8192,53.35
0,36,16384,22.48
0,36,32768,33.57
0,36,65536,59.91
0,36,131072,126.48
0,36,262144,255.09
0,36,524288,490.60
0,36,1048576,816.47
0,40,1,23.29
0,40,2,12.51
0,40,4,3.71
0,40,8,3.72
0,40,16,3.80
0,40,32,3.45
0,40,64,5.54
0,40,128,14.47
0,40,256,15.41
0,40,512,17.86
0,40,1024,19.53
0,40,2048,39.79
0,40,4096,37.21
0,40,8192,55.74
0,40,16384,25.28
0,40,32768,36.36
0,40,65536,66.53
0,40,131072,115.04
0,40,262144,276.14
0,40,524288,532.26
0,40,1048576,978.22
0,44,1,9.05
0,44,2,13.65
0,44,4,3.80
0,44,8,3.56
0,44,16,3.44
0,44,32,3.48
0,44,64,5.92
0,44,128,15.50
0,44,256,15.38
0,44,512,18.14
0,44,1024,20.62
0,44,2048,62.31
0,44,4096,42.11
0,44,8192,55.58
0,44,16384,24.82
0,44,32768,35.04
0,44,65536,63.98
0,44,131072,135.06
0,44,262144,277.46
0,44,524288,527.05
0,44,1048576,974.47
0,48,1,8.85
0,48,2,11.85
0,48,4,4.39
0,48,8,3.98
0,48,16,3.56
0,48,32,11.31
0,48,64,6.00
0,48,128,15.97
0,48,256,15.76
0,48,512,18.17
0,48,1024,21.75
0,48,2048,59.84
0,48,4096,41.39
0,48,8192,54.95
0,48,16384,27.09
0,48,32768,37.92
0,48,65536,72.52
0,48,131072,133.50
0,48,262144,271.76
0,48,524288,562.26
0,48,1048576,1009.18
1,4,1,1.26
1,4,2,0.58
1,4,4,0.20
1,4,8,0.19
1,4,16,0.19
1,4,32,0.41
1,4,64,0.29
1,4,128,4.81
1,4,256,7.20
1,4,512,4.91
1,4,1024,8.94
1,4,2048,9.99
1,4,4096,15.43
1,4,8192,20.43
1,4,16384,7.38
1,4,32768,10.84
1,4,65536,14.75
1,4,131072,28.04
1,4,262144,56.24
1,4,524288,115.43
1,4,1048576,234.59
1,8,1,2.89
1,8,2,0.61
1,8,4,3.32
1,8,8,0.80
1,8,16,0.67
1,8,32,0.96
1,8,64,1.21
1,8,128,10.09
1,8,256,10.07
1,8,512,10.14
1,8,1024,16.92
1,8,2048,18.18
1,8,4096,28.06
1,8,8192,40.96
1,8,16384,9.93
1,8,32768,17.79
1,8,65536,31.33
1,8,131072,56.75
1,8,262144,98.43
1,8,524288,204.72
1,8,1048576,393.99
1,12,1,31.27
1,12,2,8.00
1,12,4,4.78
1,12,8,1.74
1,12,16,1.72
1,12,32,2.30
1,12,64,1.41
1,12,128,15.08
1,12,256,30.11
1,12,512,24.30
1,12,1024,28.44
1,12,2048,33.31
1,12,4096,44.81
1,12,8192,56.01
1,12,16384,14.14
1,12,32768,23.09
1,12,65536,45.72
1,12,131072,89.08
1,12,262144,150.45
1,12,524288,327.79
1,12,1048576,635.09
1,16,1,0.92
1,16,2,1.41
1,16,4,13.16
1,16,8,0.71
1,16,16,0.64
1,16,32,0.88
1,16,64,0.72
1,16,128,19.74
1,16,256,20.47
1,16,512,21.56
1,16,1024,21.32
1,16,2048,31.55
1,16,4096,55.94
1,16,8192,67.79
1,16,16384,26.02
1,16,32768,41.39
1,16,65536,84.08
1,16,131072,171.61
1,16,262144,307.52
1,16,524288,674.53
1,16,1048576,965.94
1,20,1,63.94
1,20,2,7.14
1,20,4,6.17
1,20,8,4.22
1,20,16,3.91
1,20,32,4.55
1,20,64,3.14
1,20,128,26.64
1,20,256,28.93
1,20,512,28.74
1,20,1024,34.06
1,20,2048,43.53
1,20,4096,84.55
1,20,8192,92.42
1,20,16384,22.77
1,20,32768,50.04
1,20,65536,106.03
1,20,131072,210.76
1,20,262144,404.08
1,20,524288,775.35
1,20,1048576,1616.80
1,24,1,39.13
1,24,2,11.19
1,24,4,3.74
1,24,8,3.44
1,24,16,3.98
1,24,32,3.58
1,24,64,2.74
1,24,128,31.26
1,24,256,37.95
1,24,512,33.74
1,24,1024,47.08
1,24,2048,51.84
1,24,4096,90.51
1,24,8192,115.89
1,24,16384,29.97
1,24,32768,64.15
1,24,65536,133.15
1,24,131072,254.17
1,24,262144,511.94
1,24,524288,1168.25
1,24,1048576,1640.32
1,28,1,21.04
1,28,2,13.44
1,28,4,10.47
1,28,8,5.03
1,28,16,4.56
1,28,32,5.27
1,28,64,2.72
1,28,128,40.62
1,28,256,50.01
1,28,512,40.57
1,28,1024,62.51
1,28,2048,73.01
1,28,4096,114.83
1,28,8192,148.06
1,28,16384,34.29
1,28,32768,63.86
1,28,65536,124.26
1,28,131072,201.07
1,28,262144,377.10
1,28,524288,863.50
1,28,1048576,1555.91
1,32,1,7.36
1,32,2,7.73
1,32,4,18.91
1,32,8,4.78
1,32,16,3.42
1,32,32,3.49
1,32,64,6.01
1,32,128,39.40
1,32,256,39.52
1,32,512,46.38
1,32,1024,54.48
1,32,2048,77.19
1,32,4096,105.61
1,32,8192,149.87
1,32,16384,26.84
1,32,32768,51.08
1,32,65536,104.70
1,32,131072,199.34
1,32,262144,426.25
1,32,524288,791.16
1,32,1048576,1226.36
1,36,1,5.83
1,36,2,8.01
1,36,4,21.82
1,36,8,6.04
1,36,16,5.03
1,36,32,5.56
1,36,64,7.80
1,36,128,42.05
1,36,256,42.74
1,36,512,50.97
1,36,1024,63.84
1,36,2048,86.97
1,36,4096,115.64
1,36,8192,160.77
1,36,16384,32.39
1,36,32768,58.81
1,36,65536,129.13
1,36,131072,213.98
1,36,262144,435.55
1,36,524288,723.89
1,36,1048576,1506.75
1,40,1,4.97
1,40,2,5.65
1,40,4,13.85
1,40,8,4.20
1,40,16,4.05
1,40,32,4.95
1,40,64,8.79
1,40,128,47.56
1,40,256,44.84
1,40,512,52.85
1,40,1024,59.65
1,40,2048,93.94
1,40,4096,118.00
1,40,8192,166.00
1,40,16384,33.02
1,40,32768,60.36
1,40,65536,124.87
1,40,131072,206.95
1,40,262144,418.40
1,40,524288,861.76
1,40,1048576,1485.93
1,44,1,5.54
1,44,2,11.30
1,44,4,14.95
1,44,8,5.73
1,44,16,4.61
1,44,32,5.59
1,44,64,10.47
1,44,128,46.88
1,44,256,45.83
1,44,512,55.43
1,44,1024,73.13
1,44,2048,96.42
1,44,4096,124.27
1,44,8192,173.38
1,44,16384,35.30
1,44,32768,79.69
1,44,65536,135.98
1,44,131072,238.06
1,44,262144,447.03
1,44,524288,807.66
1,44,1048576,1708.53
1,48,1,7.07
1,48,2,14.52
1,48,4,15.90
1,48,8,5.55
1,48,16,5.32
1,48,32,5.48
1,48,64,7.84
1,48,128,55.10
1,48,256,48.47
1,48,512,56.50
1,48,1024,70.91
1,48,2048,103.85
1,48,4096,128.24
1,48,8192,181.22
1,48,16384,42.96
1,48,32768,78.47
1,48,65536,154.39
1,48,131072,256.39
1,48,262144,501.49
1,48,524288,967.22
1,48,1048576,1733.19
2,4,1,2.65
2,4,2,0.29
2,4,4,0.23
2,4,8,0.22
2,4,16,0.22
2,4,32,0.31
2,4,64,0.29
2,4,128,4.98
2,4,256,11.81
2,4,512,5.22
2,4,1024,10.15
2,4,2048,9.61
2,4,4096,17.89
2,4,8192,20.43
2,4,16384,6.34
2,4,32768,10.04
2,4,65536,16.58
2,4,131072,30.96
2,4,262144,57.38
2,4,524288,113.83
2,4,1048576,187.42
2,8,1,4.09
2,8,2,0.63
2,8,4,3.16
2,8,8,1.48
2,8,16,0.63
2,8,32,0.79
2,8,64,0.81
2,8,128,7.64
2,8,256,7.49
2,8,512,8.07
2,8,1024,12.93
2,8,2048,13.94
2,8,4096,24.18
2,8,8192,30.35
2,8,16384,13.53
2,8,32768,17.14
2,8,65536,28.37
2,8,131072,52.61
2,8,262144,108.42
2,8,524288,203.21
2,8,1048576,412.62
2,12,1,33.77
2,12,2,3.06
2,12,4,3.45
2,12,8,1.77
2,12,16,1.71
2,12,32,1.82
2,12,64,3.49
2,12,128,9.76
2,12,256,16.70
2,12,512,15.35
2,12,1024,15.87
2,12,2048,22.94
2,12,4096,31.46
2,12,8192,39.51
2,12,16384,19.95
2,12,32768,24.42
2,12,65536,40.84
2,12,131072,73.67
2,12,262144,138.90
2,12,524288,291.39
2,12,1048576,566.57
2,16,1,2.48
2,16,2,2.51
2,16,4,10.13
2,16,8,1.67
2,16,16,1.48
2,16,32,1.56
2,16,64,1.82
2,16,128,12.95
2,16,256,11.68
2,16,512,12.15
2,16,1024,12.69
2,16,2048,21.05
2,16,4096,35.70
2,16,8192,41.02
2,16,16384,44.47
2,16,32768,36.57
2,16,65536,56.92
2,16,131072,108.06
2,16,262144,202.65
2,16,524288,423.19
2,16,1048576,743.26
2,20,1,62.22
2,20,2,5.43
2,20,4,5.23
2,20,8,3.70
2,20,16,4.34
2,20,32,4.02
2,20,64,6.33
2,20,128,15.39
2,20,256,19.66
2,20,512,14.73
2,20,1024,21.26
2,20,2048,24.91
2,20,4096,46.06
2,20,8192,50.42
2,20,16384,29.24
2,20,32768,41.60
2,20,65536,66.64
2,20,131072,119.91
2,20,262144,222.30
2,20,524288,434.25
2,20,1048576,835.29
2,24,1,48.73
2,24,2,8.26
2,24,4,6.14
2,24,8,3.58
2,24,16,3.66
2,24,32,3.83
2,24,64,5.72
2,24,128,19.01
2,24,256,31.50
2,24,512,18.98
2,24,1024,29.36
2,24,2048,34.10
2,24,4096,59.94
2,24,8192,74.59
2,24,16384,43.09
2,24,32768,55.63
2,24,65536,88.72
2,24,131072,158.63
2,24,262144,294.36
2,24,524288,541.17
2,24,1048576,1061.40
2,28,1,348.11
2,28,2,6.21
2,28,4,4.51
2,28,8,3.26
2,28,16,3.87
2,28,32,3.57
2,28,64,4.77
2,28,128,18.70
2,28,256,27.23
2,28,512,19.77
2,28,1024,26.85
2,28,2048,33.58
2,28,4096,55.25
2,28,8192,67.56
2,28,16384,43.12
2,28,32768,51.58
2,28,65536,85.24
2,28,131072,150.98
2,28,262144,270.88
2,28,524288,526.72
2,28,1048576,1045.36
2,32,1,8962.06
2,32,2,3.51
2,32,4,9.55
2,32,8,2.24
2,32,16,1.51
2,32,32,1.85
2,32,64,2.78
2,32,128,16.39
2,32,256,16.55
2,32,512,18.87
2,32,1024,22.87
2,32,2048,42.71
2,32,4096,49.20
2,32,8192,67.04
2,32,16384,37.22
2,32,32768,44.96
2,32,65536,81.57
2,32,131072,137.94
2,32,262144,270.67
2,32,524288,487.51
2,32,1048576,984.04
2,36,1,13734.71
2,36,2,7.32
2,36,4,8.36
2,36,8,5.42
2,36,16,4.08
2,36,32,4.48
2,36,64,4.97
2,36,128,28.96
2,36,256,20.44
2,36,512,23.87
2,36,1024,27.53
2,36,2048,45.69
2,36,4096,57.32
2,36,8192,74.05
2,36,16384,42.62
2,36,32768,54.62
2,36,65536,86.67
2,36,131072,149.76
2,36,262144,296.31
2,36,524288,534.26
2,36,1048576,1086.67
2,40,1,2579.66
2,40,2,53.45
2,40,4,10.00
2,40,8,23.86
2,40,16,3.66
2,40,32,4.68
2,40,64,5.64
2,40,128,20.47
2,40,256,21.03
2,40,512,24.22
2,40,1024,37.10
2,40,2048,47.99
2,40,4096,60.27
2,40,8192,79.80
2,40,16384,55.58
2,40,32768,64.55
2,40,65536,92.06
2,40,131072,162.79
2,40,262144,303.47
2,40,524288,574.85
2,40,1048576,1101.51
2,44,1,2471.00
2,44,2,6.41
2,44,4,8.43
2,44,8,4.05
2,44,16,3.92
2,44,32,4.38
2,44,64,5.45
2,44,128,21.93
2,44,256,22.02
2,44,512,26.30
2,44,1024,32.07
2,44,2048,189.67
2,44,4096,69.40
2,44,8192,83.64
2,44,16384,49.82
2,44,32768,61.85
2,44,65536,95.93
2,44,131072,161.86
2,44,262144,307.25
2,44,524288,594.78
2,44,1048576,1228.53
2,48,1,484.05
2,48,2,6.43
2,48,4,9.10
2,48,8,8.27
2,48,16,3.87
2,48,32,4.78
2,48,64,5.48
2,48,128,22.25
2,48,256,22.47
2,48,512,27.11
2,48,1024,34.42
2,48,2048,62.31
2,48,4096,66.69
2,48,8192,89.57
2,48,16384,53.13
2,48,32768,61.86
2,48,65536,93.63
2,48,131072,160.34
2,48,262144,295.98
2,48,524288,569.67
2,48,1048576,1146.37
5,4,1,2.08
5,4,2,0.37
5,4,4,0.31
5,4,8,0.36
5,4,16,0.41
5,4,32,1.68
5,4,64,0.42
5,4,128,4.28
5,4,256,4.54
5,4,512,4.85
5,4,1024,5.04
5,4,2048,9.29
5,4,4096,15.01
5,4,8192,21.42
5,4,16384,8.82
5,4,32768,15.93
5,4,65536,20.22
5,4,131072,29.61
5,4,262144,52.13
5,4,524288,100.06
5,4,1048576,206.35
5,8,1,8.48
5,8,2,1.37
5,8,4,4.91
5,8,8,0.91
5,8,16,1.55
5,8,32,1.66
5,8,64,1.45
5,8,128,13.53
5,8,256,12.67
5,8,512,26.04
5,8,1024,26.77
5,8,2048,25.43
5,8,4096,36.44
5,8,8192,56.59
5,8,16384,14.99
5,8,32768,19.89
5,8,65536,32.33
5,8,131072,61.63
5,8,262144,106.70
5,8,524288,210.80
5,8,1048576,411.68
5,12,1,31.84
5,12,2,1.84
5,12,4,3.52
5,12,8,2.01
5,12,16,1.80
5,12,32,1.79
5,12,64,3.03
5,12,128,9.66
5,12,256,23.13
5,12,512,19.00
5,12,1024,19.46
5,12,2048,24.62
5,12,4096,30.99
5,12,8192,39.51
5,12,16384,17.64
5,12,32768,24.42
5,12,65536,39.41
5,12,131072,72.57
5,12,262144,131.71
